DATE;TIME_FROM;TIME_TO;RZSALDO_AFRR_50HERTZ_POS_OP_[MW];RZSALDO_AFRR_50HERTZ_NEG_OP_[MW];RZSALDO_AFRR_50HERTZ_POS_QA_[MW];RZSALDO_AFRR_50HERTZ_NEG_QA_[MW];RZSALDO_AFRR_TRANSNETBW_POS_OP_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_OP_[MW];RZSALDO_AFRR_TRANSNETBW_POS_QA_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_QA_[MW];RZSALDO_AFRR_TENNET_POS_OP_[MW];RZSALDO_AFRR_TENNET_NEG_OP_[MW];RZSALDO_AFRR_TENNET_POS_QA_[MW];RZSALDO_AFRR_TENNET_NEG_QA_[MW];RZSALDO_AFRR_AMPRION_POS_OP_[MW];RZSALDO_AFRR_AMPRION_NEG_OP_[MW];RZSALDO_AFRR_AMPRION_POS_QA_[MW];RZSALDO_AFRR_AMPRION_NEG_QA_[MW];50HZ_mFRR_ACT_POS_OP_PT15M;50HZ_mFRR_ACT_NEG_OP_PT15M;50HZ_mFRR_ACT_POS_QA_PT15M;50HZ_mFRR_ACT_NEG_QA_PT15M;TRANSNETBW_mFRR_ACT_POS_OP_PT15M;TRANSNETBW_mFRR_ACT_NEG_OP_PT15M;TRANSNETBW_mFRR_ACT_POS_QA_PT15M;TRANSNETBW_mFRR_ACT_NEG_QA_PT15M;TENNET_mFRR_ACT_POS_OP_PT15M;TENNET_mFRR_ACT_NEG_OP_PT15M;TENNET_mFRR_ACT_POS_QA_PT15M;TENNET_mFRR_ACT_NEG_QA_PT15M;AMPRION_mFRR_ACT_POS_OP_PT15M;AMPRION_mFRR_ACT_NEG_OP_PT15M;AMPRION_mFRR_ACT_POS_QA_PT15M;AMPRION_mFRR_ACT_NEG_QA_PT15M
26.10.2019;17:15;17:30;4,390;34,083;6,232;36,400;0,432;34,216;1,252;35,340;2,104;5,921;2,188;6,020;0,000;57,021;0,316;57,340;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;17:30;17:45;0,000;102,499;0,100;88,040;0,000;172,556;0,808;173,536;0,256;37,335;0,256;38,892;0,000;223,776;0,980;225,376;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;17:45;18:00;0,000;46,942;0,092;47,388;0,000;104,193;1,232;105,104;0,398;16,462;0,396;16,628;0,000;172,961;0,900;173,432;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;18:00;18:15;0,000;20,245;0,012;20,936;2,669;44,481;5,108;46,864;1,393;5,359;1,592;5,440;0,291;87,842;1,096;88,032;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;18:15;18:30;78,081;0,321;79,212;2,012;33,169;6,919;34,120;7,748;37,639;4,254;38,184;4,264;0,063;7,099;0,256;7,296;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;18:30;18:45;135,822;0,190;137,532;2,100;48,630;0,600;49,576;1,728;40,777;3,214;40,832;3,296;10,928;0,991;12,028;2,096;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;18:45;19:00;132,653;0,237;134,004;2,152;66,611;0,533;69,020;1,612;38,214;2,829;38,780;2,852;19,834;0,994;21,320;2,500;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;19:00;19:15;221,771;0,000;223,748;2,064;254,729;0,000;254,160;0,944;133,336;3,423;134,120;3,392;169,500;0,071;170,648;1,504;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;19:15;19:30;5,295;21,150;5,796;21,956;2,620;36,017;3,364;36,976;0,582;7,849;0,720;7,864;0,012;3,427;0,216;3,712;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;19:30;19:45;2,902;51,507;9,176;58,332;0,000;90,884;0,516;91,068;1,456;8,425;1,504;8,468;0,403;111,373;3,084;114,092;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;19:45;20:00;0,546;42,086;0,720;42,440;0,329;71,143;0,892;71,704;0,406;14,529;0,524;14,684;0,000;112,773;0,880;113,560;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;20:00;20:15;9,448;1,502;9,840;2,064;0,222;42,167;0,496;42,768;1,529;8,433;1,548;8,456;0,000;64,915;0,136;65,636;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;20:15;20:30;0,000;1,732;0,220;1,992;0,000;120,509;0,076;120,520;0,484;20,236;0,552;20,284;0,000;136,551;1,088;137,620;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;20:30;20:45;0,000;1,749;0,144;1,940;0,000;122,040;0,036;122,096;0,125;25,580;0,204;25,684;0,000;165,978;0,192;165,748;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;20:45;21:00;0,000;2,151;0,008;2,232;0,000;234,446;0,100;234,560;0,152;48,796;0,220;48,824;0,000;352,760;0,524;353,376;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;21:00;21:15;0,000;2,129;0,024;3,176;1,343;55,605;1,832;55,796;0,907;16,265;1,016;16,252;1,128;50,880;5,052;54,044;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;21:15;21:30;0,062;2,036;0,156;2,304;0,681;55,441;1,280;56,016;1,129;11,841;1,324;11,812;1,255;84,807;4,268;87,908;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;21:30;21:45;0,000;1,961;0,036;2,128;0,004;87,243;0,064;87,312;0,607;14,414;0,720;14,440;0,000;98,902;0,448;99,400;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;21:45;22:00;0,059;2,431;0,108;2,600;1,131;32,840;2,016;33,408;2,237;11,472;2,272;11,556;0,000;48,113;0,964;48,688;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;22:00;22:15;128,043;0,351;129,740;2,100;32,216;4,298;32,844;4,648;61,913;4,013;61,900;4,076;20,329;12,537;23,184;14,984;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;22:15;22:30;43,234;1,545;44,108;2,584;6,143;9,798;6,588;10,200;8,195;4,882;8,236;4,944;1,599;1,684;2,336;2,408;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;22:30;22:45;3,662;1,688;4,116;2,224;4,497;71,747;5,284;72,920;2,238;15,255;2,296;15,296;0,132;42,391;0,396;42,836;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;22:45;23:00;0,000;1,706;0,040;1,844;0,000;166,318;0,072;166,112;0,160;29,306;0,212;29,336;0,000;140,843;2,168;142,876;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;23:00;23:15;0,366;1,801;0,444;2,016;0,109;147,016;0,440;147,916;0,823;31,208;0,884;31,436;0,290;151,995;2,196;154,676;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;23:15;23:30;0,000;2,105;0,048;2,320;0,000;272,242;0,008;272,048;0,170;68,154;0,200;68,092;0,000;461,571;0,072;461,712;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;23:30;23:45;0,000;1,390;0,036;1,592;0,743;157,683;1,164;157,916;0,228;28,175;0,448;28,196;0,000;172,809;2,128;173,560;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
26.10.2019;23:45;00:00;0,000;1,215;0,028;1,576;0,183;188,406;0,228;188,900;0,171;39,059;0,208;39,128;0,000;269,886;1,080;271,932;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;00:00;00:15;5,565;3,343;6,028;7,200;6,296;185,029;6,696;185,664;8,625;72,584;8,512;73,012;0,000;145,636;0,836;146,908;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;00:15;00:30;0,000;1,790;0,112;4,408;0,000;227,565;0,596;228,300;0,432;90,309;0,508;90,812;0,000;126,069;0,396;127,368;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;00:30;00:45;0,000;3,463;0,024;6,356;0,000;181,739;0,500;182,096;0,574;67,691;0,588;67,888;0,626;114,984;4,628;120,304;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;00:45;01:00;0,000;12,816;0,060;17,824;0,000;379,892;0,492;380,232;0,212;164,328;0,216;164,904;0,065;252,036;2,188;254,232;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;01:00;01:15;0,000;3,101;0,088;6,336;0,000;288,629;0,304;288,884;0,576;119,557;0,564;120,036;3,347;128,187;9,920;134,980;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;01:15;01:30;0,000;1,028;0,064;3,372;0,000;276,358;0,440;276,992;0,180;102,879;0,204;103,000;0,000;124,877;0,248;125,268;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;01:30;01:45;0,000;1,990;0,028;4,300;0,000;172,985;0,336;173,188;0,157;62,148;0,192;62,252;0,000;114,144;0,232;114,720;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;01:45;02:00;0,000;5,742;0,112;9,604;0,000;361,046;0,200;361,476;0,089;238,871;0,208;153,604;0,000;152,336;0,160;153,012;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;02:00;02:15;4,049;6,361;5,420;11,552;0,831;233,398;1,472;233,544;0,082;383,531;2,496;95,492;0,000;108,840;0,236;111,652;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;02:15;02:30;0,000;0,593;0,000;2,092;0,009;163,847;0,396;164,436;0,119;202,613;1,500;75,516;0,000;89,985;0,420;91,260;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;02:30;02:45;0,000;1,978;0,012;3,360;0,000;304,331;0,612;305,236;0,969;17,678;0,160;141,548;0,000;124,840;0,280;125,900;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;02:45;02:00;0,000;1,978;0,000;40,900;0,000;417,380;0,168;418,016;0,268;112,240;0,000;0,000;0,000;416,129;0,416;419,140;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;02:00;02:15;0,000;59,599;0,000;107,856;0,000;523,363;0,000;523,388;0,292;284,297;0,096;385,268;0,000;28,116;0,000;642,856;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;02:15;02:30;0,087;33,998;0,000;43,112;0,000;355,743;0,540;355,648;6,661;31,684;0,076;203,068;0,000;0,000;0,000;642,856;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;02:30;02:45;0,143;0,052;0,420;0,272;1,155;38,393;1,564;38,868;18,899;27,019;1,040;17,852;0,000;0,000;0,000;642,856;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;02:45;03:00;0,135;1,505;0,540;2,960;0,000;298,200;0,216;298,344;11,550;97,990;0,268;112,596;0,000;8,475;0,000;647,700;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;03:00;03:15;0,009;57,366;0,128;69,320;0,000;459,595;0,276;460,204;0,292;284,297;0,292;286,472;17,264;306,008;27,032;317,940;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;03:15;03:30;0,000;6,136;0,080;7,796;1,157;57,822;2,356;57,972;6,661;31,684;6,616;31,500;0,000;62,658;2,148;64,996;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;03:30;03:45;12,118;0,290;12,236;0,752;4,559;72,354;5,208;72,972;18,899;27,019;18,936;27,032;0,000;80,189;0,912;80,992;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;03:45;04:00;3,796;4,317;4,072;5,936;3,664;244,734;4,152;246,320;11,550;97,990;11,496;98,992;0,647;110,305;1,360;112,120;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;04:00;04:15;0,000;11,847;0,004;15,904;0,000;366,321;0,444;366,456;0,271;137,984;0,300;141,376;0,068;275,261;3,344;277,920;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;04:15;04:30;0,000;1,416;0,000;1,588;0,014;172,891;0,828;173,340;0,323;34,228;0,320;34,496;0,000;108,153;0,812;108,956;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;04:30;04:45;0,000;4,300;0,012;5,216;0,000;298,143;0,312;298,652;0,217;72,992;0,232;73,304;0,000;138,690;1,216;139,960;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;04:45;05:00;0,000;0,913;0,024;1,048;0,000;246,109;0,628;246,900;0,275;39,530;0,352;39,828;0,000;115,223;0,444;115,564;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;05:00;05:15;0,000;14,366;0,080;17,956;0,000;386,973;0,192;387,668;0,251;147,750;0,252;148,584;0,000;387,678;2,448;389,908;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;05:15;05:30;0,000;12,997;0,024;16,364;0,000;225,904;0,780;226,032;0,612;90,215;0,716;90,320;0,000;241,212;2,120;242,260;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;05:30;05:45;0,072;0,623;0,220;0,804;11,844;26,170;12,576;26,800;8,107;9,055;8,232;9,092;0,112;44,545;1,820;45,976;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;05:45;06:00;26,458;0,285;26,932;0,796;27,281;3,675;28,628;5,112;22,233;5,424;22,468;5,404;0,000;8,496;0,284;8,944;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;06:00;06:15;0,000;1,254;0,036;1,864;0,000;232,483;0,160;232,992;0,176;60,293;0,184;60,620;0,000;126,789;0,696;127,680;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;06:15;06:30;0,130;0,732;0,244;0,868;8,532;78,990;9,320;79,748;8,119;17,434;8,204;17,444;0,303;47,348;2,300;49,440;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;06:30;06:45;27,519;0,536;27,948;0,984;25,103;33,097;26,500;34,148;33,609;11,023;33,800;11,044;0,566;41,353;1,720;42,376;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;06:45;07:00;4,519;0,182;5,804;1,500;37,374;0,000;38,696;1,336;27,479;3,675;27,520;3,764;0,000;2,906;0,408;3,308;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;07:00;07:15;0,023;2,093;0,120;2,496;1,522;197,076;2,200;197,892;1,215;51,809;1,228;52,144;0,000;83,816;0,232;84,136;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;07:15;07:30;2,105;0,997;2,420;1,340;17,244;27,675;18,196;28,416;19,705;10,455;19,840;10,484;0,000;54,933;1,380;56,220;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;07:30;07:45;0,409;3,839;0,656;4,872;4,749;221,492;4,960;222,260;6,737;50,022;6,784;50,440;0,127;108,848;0,612;109,484;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;07:45;08:00;1,840;0,988;2,612;1,784;24,039;15,097;25,468;16,180;21,408;6,362;21,980;6,432;0,000;42,006;0,392;42,248;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;08:00;08:15;18,714;0,483;19,316;1,224;76,356;0,006;77,128;0,684;21,940;2,362;23,480;2,416;0,000;1,864;0,200;2,064;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;08:15;08:30;128,321;0,095;129,184;0,900;182,980;0,000;183,888;1,144;38,229;1,510;38,368;1,564;0,089;1,419;0,560;1,888;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;08:30;08:45;114,316;0,255;114,612;0,868;164,657;0,645;165,932;1,376;31,665;2,300;32,104;2,300;13,030;0,892;14,092;1,956;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;08:45;09:00;100,378;0,070;101,568;1,188;166,116;0,000;167,880;2,080;33,793;1,751;33,764;1,768;3,250;0,120;4,556;1,420;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;09:00;09:15;0,919;0,855;1,120;0,952;6,821;50,031;8,776;52,680;5,107;11,416;5,144;11,412;0,031;9,481;0,420;9,908;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;09:15;09:30;0,000;0,982;0,036;1,056;0,000;46,265;0,368;46,632;0,462;12,242;0,476;12,244;0,000;20,389;0,408;20,804;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;09:30;09:45;0,069;0,777;0,160;0,912;3,100;37,688;4,168;39,220;3,362;11,587;3,408;11,568;0,000;12,012;0,180;12,208;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;09:45;10:00;0,000;0,913;0,148;1,092;0,176;160,429;1,152;162,172;0,554;33,612;0,624;33,912;0,000;66,141;0,376;66,568;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;10:00;10:15;20,717;4,034;23,204;7,204;58,163;67,508;60,020;68,316;16,477;52,480;16,564;52,624;0,000;45,565;0,444;45,920;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;10:15;10:30;0,153;1,218;0,276;1,352;5,944;64,093;8,020;66,004;5,126;10,629;5,092;10,664;0,000;38,215;0,064;38,256;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;10:30;10:45;0,308;1,931;0,376;2,036;6,192;5,634;6,908;6,520;4,409;3,207;4,480;3,256;0,098;1,737;0,344;1,984;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;10:45;11:00;0,778;1,781;0,932;1,988;7,517;11,899;8,164;12,580;1,974;4,599;1,968;4,608;0,000;19,029;0,408;19,396;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;11:00;11:15;1,389;0,939;1,848;1,432;13,182;52,800;14,656;54,528;4,321;9,014;4,236;9,004;0,417;23,021;0,852;23,536;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;11:15;11:30;8,314;0,565;8,700;0,988;25,333;55,316;27,016;56,572;4,435;9,835;4,504;9,732;0,000;34,479;0,512;34,892;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;11:30;11:45;27,538;0,477;28,024;0,996;64,488;0,017;65,372;1,076;10,499;1,813;10,592;1,884;0,066;0,925;0,416;1,268;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;11:45;12:00;1,715;0,805;1,912;0,972;13,131;5,020;14,304;6,384;2,193;2,593;2,308;2,560;0,045;1,380;0,564;1,936;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;12:00;12:15;0,000;1,102;0,000;1,128;0,253;14,558;0,924;15,140;0,515;17,630;0,692;17,616;0,000;34,314;0,284;34,568;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;12:15;12:30;1,174;1,162;1,204;1,276;2,431;1,585;3,292;2,220;1,187;2,616;1,416;2,628;0,038;2,049;0,348;2,364;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;12:30;12:45;179,605;0,000;181,544;1,860;155,725;2,375;156,276;2,968;41,603;2,270;41,800;2,324;1,896;1,218;3,588;2,908;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;12:45;13:00;37,559;0,047;39,776;2,172;4,688;0,046;5,668;1,052;29,128;1,501;29,440;1,532;1,016;1,571;2,584;3,148;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;13:00;13:15;343,398;0,000;345,016;1,908;290,536;0,168;291,240;0,588;60,394;3,107;60,688;3,112;20,678;0,032;21,768;1,120;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;13:15;13:30;105,516;0,289;107,912;2,468;42,101;2,507;43,320;4,112;35,747;1,443;35,928;1,480;3,268;0,059;4,592;1,384;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;13:30;13:45;65,394;0,198;65,752;1,008;46,949;0,711;48,100;1,324;20,750;2,454;20,900;2,396;2,219;0,288;3,560;1,636;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;13:45;14:00;119,628;0,210;120,672;1,056;100,211;11,803;100,416;12,636;29,469;5,886;29,576;5,976;1,707;4,289;2,976;5,576;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;14:00;14:15;0,000;1,128;0,036;1,196;2,702;227,700;3,024;228,340;0,215;114,197;0,280;114,792;0,000;90,827;0,284;91,152;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;14:15;14:30;5,148;0,466;5,584;0,952;0,485;124,428;1,204;124,724;3,030;62,166;3,040;62,252;0,000;62,007;0,628;62,536;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;14:30;14:45;128,789;0,000;129,672;1,088;87,084;0,603;87,996;1,128;34,434;2,796;34,760;2,828;0,417;0,844;0,820;1,248;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
27.10.2019;14:45;15:00;165,296;0,000;166,716;1,148;60,239;0,487;60,516;1,052;37,683;1,513;37,916;1,564;2,157;0,322;3,020;1,184;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
